HS,HS4,HS4Desc,HS6,HS6Desc,BEC5Code1,BEC5Code2,BEC5Category,BEC5EndUse,BEC5Processing,BEC5Specification,BEC5Durability,i3,i31Desc,standesci3,i4,i4Desc,standesci4,GTAP,GTAPcode,GTAPdesc,CPC1,CPCdesc,BEC4Code,BEC4ENDUSE,BEC4INT,BEC4CONS,BEC4CAP,AddedByUNSD,NoteByUNSD
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030472,"Fish fillets; frozen, haddock (Melanogrammus aeglefinus)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030473,"Fish fillets; frozen, coalfish (Pollachius virens)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030474,"Fish fillets; frozen, hake (Merluccius spp., Urophycis spp.)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030475,"Fish fillets; frozen, Alaska pollack (Theragra chalcogramma)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030479,"Fish fillets; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae other than cod, haddock, coalfish, hake, and Alaska pollack",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030481,"Fish fillets; frozen, salmon, Pacific (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou, Oncorhynchus rhodurus), Atlantic (Salmo salar), and Danube (Hucho hucho)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030482,"Fish fillets; frozen, trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030483,"Fish fillets; frozen, flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030484,"Fish fillets; frozen, swordfish (Xiphias gladius)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030485,"Fish fillets; frozen, toothfish (Dissostichus spp.)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030486,"Fish fillets; frozen, herrings (Clupea harengus, Clupea pallasii)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030487,"Fish fillets; frozen, tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030488,"Fish fillets; frozen, dogfish, other sharks, rays and skates (Rajidae)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,Manual from Description
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030489,"Fish fillets; frozen, of fish n.e.c. in heading 0304.8",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,NTo1 WITH H4-030489NTo1 WITH H4-030489
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030491,"Fish meat, excluding fillets, whether or not minced; frozen, swordfish (Xiphias gladius)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030492,"Fish meat, excluding fillets, whether or not minced; frozen, toothfish (Dissostichus spp.)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030493,"Fish meat, excluding fillets, whether or not minced; frozen, tilapias, catfish, carp, eels, Nile perch, and snakeheads",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,NToN/1ToN Retained Code WITH H4-030493
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030494,"Fish meat, excluding fillets, whether or not minced; frozen, Alaska Pollack (Theragra chalcogramma)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030495,"Fish meat, excluding fillets, whether or not minced; frozen, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030496,"Fish meat, excluding fillets, whether or not minced; frozen, dogfish and other sharks",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,Manual from Description
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030497,"Fish meat, excluding fillets, whether or not minced; frozen, rays and skates (Rajidae)",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,Manual from Description
H5,0304,"Fish fillets and other fish meat (whether or not minced); fresh, chilled or frozen",030499,"Fish meat, excluding fillets, whether or not minced; frozen, n.e.c. in item no. 0304.9",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,NTo1 WITH H4-030499NTo1 WITH H4-030499NTo1 WITH H4-030499
H5,0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",030510,"Fish; flours, meals and pellets, fit for human consumption",111210,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",INT,PROCESSED,GENERIC,,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21230,Fish  dried  salted or in brine; smoked fish; edible fish meal,121,INT,1,0,0,1,1To1 WITH H4
H5,0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",030520,"Fish; livers, roes and milt of fish, dried, smoked, salted or in brine",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21230,Fish  dried  salted or in brine; smoked fish; edible fish meal,122,CONS,0,1,0,1,1To1 WITH H4
H5,0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",030531,"Fish fillets; dried, salted or in brine, but not smoked, tilapias, catfish, carp, eels, Nile perch, and snakeheads",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,NToN/1ToN Retained Code WITH H4-030531
H5,0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",030532,"Fish fillets; dried, salted or in brine, but not smoked, of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,1To1 WITH H4
H5,0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",030539,"Fish fillets; dried, salted or in brine, but not smoked, n.e.c. in item no. 0305.3",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21220,Fish  fish fillets  other fish meat and fish livers and roes  frozen,122,CONS,0,1,0,1,NTo1 WITH H4-030539
H5,0305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",030541,"Fish; smoked, whether or not cooked before or during smoking, salmon, Pacific (Oncorhynchus nerka, gorbuscha, keta, tschawytscha, kisutch, masou, rhodurus), Atlantic (Salmo salar) and Danube (Hucho hucho), includes fillets, but excludes edible fish offal",113101,,"1.Agriculture, forestry, fishing, food, beverages, tobacco ",CONS,PRIMARY,,NON-DURABLE,1512,Processing and preserving of fish and fish products,C15,1020,"Processing and preserving of fish, crustaceans and molluscs",D10,25,ofd,"Food products nec,",21230,Fish  dried  salted or in brine; smoked fish; edible fish meal,122,CONS,0,1,0,1,1To1 WITH H4
